	enraged	set	inspire	durability	text	freeze	cost	divine_shield	immunetospellpower	adjacent_buff	id	playerClass	charge	choose_one	poisonous	attack	overload	secret	invisibledeathrattle	health	spellDamage	combo	cant_be_targeted_by_hero_powers	type	aura	collectible	taunt	forgetful	topdeck	deathrattle	stealth	cant_attack	name	artist	ritual	windfury	rarity	race	cant_be_targeted_by_abilities	battlecry	silence
322	0	og	0	0	<b>battlecry</b>:_swap_stats_with_a_friendly_minion.	0	5	0	0	0	og_102	neutral	0	0	0	3	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	darkspeaker	phroi_gardner	0	0	epic		0	1	0
323	0	tgt	0	0	<b>deathrattle:</b>_reveal_a_minion_in_each_deck._if_yours_costs_more,_return_this_to_your_hand.	0	6	0	0	0	at_128	neutral	0	0	0	7	0	0	0	4	0	0	0	minion	0	True	0	0	0	1	0	0	the_skeleton_knight	mike_sass	0	0	legendary		0	0	0
324	0	expert1	0	0	if_you_have_a_weapon,_give_it_+1/+1._otherwise_equip_a_1/3_weapon.	0	1	0	0	0	ex1_409	warrior	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	upgrade!	matt_cavotta	0	0	rare		0	0	0
325	0	expert1	0	0	<b>stealth</b>	0	1	0	0	0	ex1_010	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	1	0	worgen_infiltrator	raymond_swanland	0	0	common		0	0	0
326	0	core	0	0	<b>battlecry:</b>_discard_a_random_card.	0	2	0	0	0	ex1_306	warlock	0	0	0	4	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	succubus	matt_dixon	0	0	free	demon	0	1	0
327	0	expert1	0	0	if_you_control_a_<b>secret</b>_at_the_end_of_your_turn,_gain_+2/+2.	0	4	0	0	0	ex1_274	mage	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	ethereal_arcanist	michael_komarck	0	0	rare		0	0	0
328	0	core	0	0	restore_#6_health.	0	2	0	0	0	cs2_089	paladin	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	holy_light	zoltan_&_gabor	0	0	free		0	0	0
329	0	gvg	0	0		0	3	0	0	0	gvg_044	neutral	0	0	0	3	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	spider_tank	dany_orizio	0	0	common	mechanical	0	0	0
330	0	og	0	2	<b>battlecry:</b>_give_+1/+1_to_your_minions_with_<b>divine_shield</b>.	0	3	0	0	0	og_222	paladin	0	0	0	3	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	rallying_blade	j._curtis_cranford	0	0	rare		0	1	0
331	0	gvg	0	0	<b>taunt</b>._<b>battlecry:</b>_gain_+1_attack_for_each_other_beast_you_have.	0	5	0	0	0	gvg_046	hunter	0	0	0	2	0	0	0	6	0	0	0	minion	0	True	1	0	0	0	0	0	king_of_beasts	seamus_gallagher	0	0	rare	beast	0	1	0
332	0	expert1	0	0	<b>battlecry:</b>_return_a_friendly_minion_from_the_battlefield_to_your_hand.	0	2	0	0	0	ex1_049	neutral	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	youthful_brewmaster	wei_wang	0	0	common		0	1	0
333	0	expert1	0	0	"give_your_minions_""<b>deathrattle:</b>_summon_a_2/2_treant."""	0	4	0	0	0	ex1_158	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	soul_of_the_forest	markus_erdt	0	0	common		0	0	0
334	0	core	0	0	give_a_minion_<b>windfury</b>.	0	2	0	0	0	cs2_039	shaman	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	windfury	justin_sweet	0	0	free		0	0	0
335	0	expert1	0	0	whenever_a_murloc_is_summoned,_gain_+1_attack.	0	1	0	0	0	ex1_509	neutral	0	0	0	1	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	murloc_tidecaller	jaemin_kim	0	0	rare	murloc	0	0	0
336	0	naxx	0	0	<b>taunt</b>._<b>deathrattle:</b>_deal_1_damage_to_all_minions.	0	2	0	0	0	fp1_024	neutral	0	0	0	1	0	0	0	3	0	0	0	minion	0	True	1	0	0	1	0	0	unstable_ghoul	mike_nicholson	0	0	common		0	0	0
337	0	expert1	0	0	<b>divine_shield</b>._<b>taunt</b>._<b>deathrattle:</b>_equip_a_5/3_ashbringer.	0	8	1	0	0	ex1_383	paladin	0	0	0	6	0	0	0	6	0	0	0	minion	0	True	1	0	0	1	0	0	tirion_fordring	brom	0	0	legendary		0	0	0
338	0	gvg	0	0	at_the_end_of_each_player's_turn,_that_player_draws_until_they_have_3_cards.	0	4	0	0	0	gvg_094	neutral	0	0	0	1	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	jeeves	matt_dixon	0	0	rare	mechanical	0	0	0
339	0	expert1	0	0	<b>charge</b>	0	9	0	0	0	ex1_543	hunter	1	0	0	8	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	king_krush	alex_horley_orlandelli	0	0	legendary	beast	0	0	0
340	0	expert1	0	0	the_first_minion_you_play_each_turn_costs_(1)_less.	0	2	0	0	0	ex1_076	neutral	0	0	0	2	0	0	0	2	0	0	0	minion	1	True	0	0	0	0	0	0	pint-sized_summoner	ron_spears	0	0	rare		0	0	0
341	0	gvg	0	0	<b>battlecry:</b>_give_a_minion_-2_attack_this_turn.	0	2	0	0	0	gvg_011	priest	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	shrinkmeister	jim_nelson	0	0	common		0	1	0
342	0	tgt	1	0	<b>inspire:</b>_gain_+2/+2.	0	5	0	0	0	at_119	neutral	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	kvaldir_raider	trent_kaniuga	0	0	common		0	0	0
343	0	tgt	0	0	whenever_another_minion_takes_damage,_destroy_it.	0	7	0	0	0	at_063	hunter	0	0	0	4	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	acidmaw	andrew_hou	0	0	legendary	beast	0	0	0
344	0	expert1	0	5	after_you_summon_a_minion,_give_it_+1/+1_and_this_loses_1_durability.	0	3	0	0	0	ex1_366	paladin	0	0	0	1	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	sword_of_justice	efrem_palacios	0	0	epic		0	0	0
345	0	og	0	0	"<b>taunt</b>
can't_be_targeted_by_spells_or_hero_powers."	0	9	0	0	0	og_340	neutral	0	0	0	5	0	0	0	9	0	0	1	minion	0	True	1	0	0	0	0	0	soggoth_the_slitherer	james_ryman	0	0	legendary		1	0	0
346	0	gvg	0	0	"<b>windfury,_overload:_(1)</b>
50%_chance_to_attack_the_wrong_enemy."	0	4	0	0	0	gvg_066	shaman	0	0	0	5	1	0	0	4	0	0	0	minion	0	True	0	1	0	0	0	0	dunemaul_shaman	josã©_ladrã¶nn	0	1	rare		0	0	0
347	0	tgt	0	0	"<b>charge</b>
<b>divine_shield</b>"	0	3	1	0	0	at_087	neutral	1	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	argent_horserider	evgeniy_zagumennyy	0	0	common		0	0	0
348	0	brm	0	0	<b>choose_one</b>_-_transform_into_a_5/2_minion;_or_a_2/5_minion.	0	3	0	0	0	brm_010	druid	0	1	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	druid_of_the_flame	stanley_lau	0	0	common		0	0	0
349	0	loe	0	0	"give_your_minions_+2/+2.
costs_(1)_less_for_each_murloc_you_control."	0	7	0	0	0	loe_113	shaman	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	everyfin_is_awesome	andrius_matijoshius	0	0	rare		0	0	0
350	0	og	0	0	<b>deathrattle:</b>_deal_1_damage_to_all_minions.	0	1	0	0	0	og_151	neutral	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	1	0	0	tentacle_of_n'zoth	j._meyers_&_t._washington	0	0	common		0	0	0
351	0	tgt	0	0	"destroy_a_minion.
add_a_random_minion_to_your_opponent's_hand."	0	3	0	0	0	at_044	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	mulch	dan_scott	0	0	epic		0	0	0
352	0	expert1	0	0	your_cards_and_powers_that_restore_health_now_deal_damage_instead.	0	4	0	0	0	ex1_591	priest	0	0	0	3	0	0	0	5	0	0	0	minion	1	True	0	0	0	0	0	0	auchenai_soulpriest	doug_alexander	0	0	rare		0	0	0
353	0	core	0	0	summon_two_0/2_minions_with_<b>taunt</b>.	0	1	0	0	0	cs2_027	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	mirror_image	jim_nelson	0	0	common		0	0	0
354	0	core	0	0	look_at_the_top_three_cards_of_your_deck._draw_one_and_discard_the_others.	0	1	0	0	0	ds1_184	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	tracking	mauro_cascioli	0	0	free		0	0	0
355	0	expert1	0	0	summon_three_2/2_treants.	0	5	0	0	0	ex1_571	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	force_of_nature	trevor_jacobs	0	0	epic		0	0	0
356	0	expert1	0	0	can't_be_targeted_by_spells_or_hero_powers.	0	2	0	0	0	new1_023	neutral	0	0	0	3	0	0	0	2	0	0	1	minion	0	True	0	0	0	0	0	0	faerie_dragon	samwise	0	0	common	dragon	1	0	0
357	0	gvg	0	0	at_the_start_of_each_turn,_gain_+1_attack.	0	2	0	0	0	gvg_103	neutral	0	0	0	1	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	micro_machine	skan_srisuwan	0	0	common	mechanical	0	0	0
358	0	expert1	0	0	whenever_you_cast_a_spell,_add_a_'fireball'_spell_to_your_hand.	0	7	0	0	0	ex1_559	mage	0	0	0	5	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	archmage_antonidas	wayne_reynolds	0	0	legendary		0	0	0
359	0	core	0	0	destroy_a_minion_with_3_or_less_attack.	0	2	0	0	0	cs2_234	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	shadow_word:_pain	raymond_swanland	0	0	free		0	0	0
360	0	core	0	0	<b>taunt</b>	0	1	0	0	0	cs2_065	warlock	0	0	0	1	0	0	0	3	0	0	0	minion	0	True	1	0	0	0	0	0	voidwalker	alex_horley_orlandelli	0	0	free	demon	0	0	0
361	0	gvg	0	0	<b>windfury</b>	0	2	0	0	0	gvg_037	shaman	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	whirling_zap-o-matic	jim_nelson	0	1	common	mechanical	0	0	0
362	0	gvg	0	0	50%_chance_to_attack_the_wrong_enemy.	0	3	0	0	0	gvg_065	neutral	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	1	0	0	0	0	ogre_brute	vinod_rams	0	0	common		0	0	0
363	0	og	0	0	"if_you_control_two_of_these
at_the_end_of_your_turn,_merge_them_into_'the_ancient_one'."	0	9	0	0	0	og_173	neutral	0	0	0	9	0	0	0	9	0	0	0	minion	0	True	0	0	0	0	0	0	blood_of_the_ancient_one	a._j._nazzaro	0	0	epic		0	0	0
364	0	og	0	0	<b>deathrattle:</b>_give_a_random_friendly_minion_<b>divine_shield</b>.	0	1	0	0	0	og_221	paladin	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	1	0	0	selfless_hero	rafael_zanchetin	0	0	rare		0	0	0
365	0	hero_skins	0	0		0		0	0	0	hero_08a	mage	0	0	0		0	0	0	30	0	0	0	hero	0	True	0	0	0	0	0	0	medivh		0	0	epic		0	0	0
366	0	expert1	0	0	<b>windfury</b>._<b>overload:</b>_(2)	0	1	0	0	0	ex1_243	shaman	0	0	0	3	2	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	dust_devil	raymond_swanland	0	1	common		0	0	0
367	0	core	0	0	<b>battlecry:</b>_summon_a_1/1_boar.	0	3	0	0	0	cs2_196	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	razorfen_hunter	clint_langley	0	0	common		0	1	0
368	0	expert1	0	0	deal_$3_damage._<b>overload:</b>_(1)	0	1	0	0	0	ex1_238	shaman	0	0	0		1	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	lightning_bolt	daarken	0	0	common		0	0	0
369	0	tgt	0	0	<b>battlecry:</b>_if_you_have_a_minion_with_<b>spell_damage</b>,_gain_+2/+2.	0	3	0	0	0	at_117	neutral	0	0	0	4	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	master_of_ceremonies	jesper_ejsing	0	0	epic		0	1	0
370	0	expert1	0	0	deal_$10_damage.	0	10	0	0	0	ex1_279	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	pyroblast	luca_zontini	0	0	epic		0	0	0
371	0	loe	0	0	"choose_an_enemy_minion.
shuffle_it_into_your_deck."	0	6	0	0	0	loe_104	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	entomb	alex_konstad	0	0	common		0	0	0
372	0	expert1	0	0	<b>battlecry:</b>_give_your_opponent_a_mana_crystal.	0	3	0	0	0	ex1_089	neutral	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	arcane_golem	sedhayu_ardian	0	0	rare		0	1	0
373	0	expert1	0	0	at_the_end_of_your_turn,_deal_1_damage_to_this_minion_and_summon_a_1/1_imp.	0	3	0	0	0	ex1_597	neutral	0	0	0	1	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	imp_master	mark_gibbons	0	0	rare		0	0	0
374	0	gvg	0	0	whenever_you_gain_armor,_give_this_minion_+1_attack.	0	5	0	0	0	gvg_086	warrior	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	siege_engine	zero_yue	0	0	rare	mechanical	0	0	0
375	0	og	0	0	<b>windfury</b>	0	7	0	0	0	og_152	neutral	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	grotesque_dragonhawk	jim_nelson	0	1	common	beast	0	0	0
376	0	expert1	0	0	<b>spell_damage_+1</b>._<b>battlecry:</b>_draw_a_card.	0	5	0	0	0	ex1_284	neutral	0	0	0	4	0	0	0	4	1	0	0	minion	0	True	0	0	0	0	0	0	azure_drake	ben_zhang	0	0	rare	dragon	0	1	0
377	0	gvg	0	0	destroy_a_random_enemy_minion._<b>combo</b>:_and_your_opponent's_weapon.	0	4	0	0	0	gvg_047	rogue	0	0	0		0	0	0		0	1	0	spell	0	True	0	0	0	0	0	0	sabotage	dave_allsop	0	0	epic		0	0	0
378	0	og	0	0	<b>battlecry:</b>_deal_2_damage_to_all_non-murloc_minions.	0	6	0	0	0	og_161	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	corrupted_seer	ryan_metcalf	0	0	rare	murloc	0	1	0
379	1	og	0	0	"<b>taunt</b>
<b>enrage:</b>_+3_attack."	0	4	0	0	0	og_218	warrior	0	0	0	2	0	0	0	6	0	0	0	minion	0	True	1	0	0	0	0	0	bloodhoof_brave	paul_mafayon	0	0	common		0	0	0
380	0	naxx	0	0	<b>deathrattle:</b>_put_a_<b>secret</b>_from_your_deck_into_the_battlefield.	0	2	0	0	0	fp1_004	neutral	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	1	0	0	mad_scientist	james_ryman	0	0	common		0	0	0
381	0	core	0	0		0		0	0	0	hero_09	priest	0	0	0		0	0	0	30	0	0	0	hero	0	True	0	0	0	0	0	0	anduin_wrynn		0	0	free		0	0	0
382	0	gvg	0	0	<b>battlecry:</b>_if_you_have_a_beast,_transform_this_minion_into_a_7/7.	0	5	0	0	0	gvg_080	druid	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	druid_of_the_fang	brandon_kitkouski	0	0	common		0	1	0
383	0	expert1	0	0	<b>combo:</b>_deal_2_damage.	0	3	0	0	0	ex1_134	rogue	0	0	0	3	0	0	0	3	0	1	0	minion	0	True	0	0	0	0	0	0	si:7_agent	chris_moeller	0	0	rare		0	0	0
384	0	expert1	0	0	destroy_any_minion_damaged_by_this_minion.	0	3	0	0	0	ex1_170	neutral	0	0	1	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	emperor_cobra	lars_grant-west	0	0	rare	beast	0	0	0
385	0	expert1	0	0	deal_$2_damage._<b>combo:</b>_deal_$4_damage_instead.	0	2	0	0	0	ex1_124	rogue	0	0	0		0	0	0		0	1	0	spell	0	True	0	0	0	0	0	0	eviscerate	ariel_olivetti	0	0	common		0	0	0
386	0	core	0	0	<b>battlecry:</b>_restore_2_health.	0	1	0	0	0	ex1_011	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	voodoo_doctor	karl_richardson	0	0	free		0	1	0
387	0	expert1	0	0	costs_(1)_less_for_each_damage_your_hero_has_taken.	0	25	0	0	0	ex1_620	neutral	0	0	0	8	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	molten_giant	glenn_rane	0	0	epic		0	0	0
388	0	tgt	0	0	<b>battlecry:</b>_add_a_random_paladin_card_to_your_hand.	0	6	0	0	0	at_118	neutral	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	grand_crusader	todd_lockwood	0	0	epic		0	1	0
389	0	expert1	0	0	restore_#4_health_to_all_minions.	0	0	0	0	0	ex1_621	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	circle_of_healing	daarken	0	0	common		0	0	0
390	0	og	0	0	"give_your_minions_""<b>deathrattle:</b>_add_a_random_beast_to_your_hand."""	0	3	0	0	0	og_045	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	infest	anton_zemskov	0	0	rare		0	0	0
391	0	core	0	0	<b>freeze</b>_all_enemy_minions.	1	3	0	0	0	cs2_026	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	frost_nova	josh_tallman	0	0	common		0	0	0
392	0	expert1	0	0	<b>divine_shield</b>	0	4	1	0	0	ex1_023	neutral	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	silvermoon_guardian	phroilan_gardner	0	0	common		0	0	0
393	0	gvg	0	0	<b>battlecry:</b>_destroy_a_beast.	0	5	0	0	0	gvg_120	neutral	0	0	0	6	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	hemet_nesingwary	ralph_horsley	0	0	legendary		0	1	0
394	0	core	0	0		0		0	0	0	hero_02	shaman	0	0	0		0	0	0	30	0	0	0	hero	0	True	0	0	0	0	0	0	thrall		0	0	free		0	0	0
395	0	core	0	0	deal_$4_damage_to_an_enemy_and_$1_damage_to_all_other_enemies.	0	4	0	0	0	cs2_012	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	swipe	sean_oâ€™daniels	0	0	common		0	0	0
396	0	tgt	0	0	give_a_demon_+3/+3._give_your_opponent_a_mana_crystal.	0	2	0	0	0	at_024	warlock	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	demonfuse	kevin_chen	0	0	common		0	0	0
397	0	tgt	0	0	<b>battlecry:</b>_reveal_a_minion_in_each_deck._if_yours_costs_more,_restore_7_health_to_your_hero.	0	5	0	0	0	at_104	paladin	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	tuskarr_jouster	skan_srisuwan	0	0	rare		0	1	0
398	0	og	0	0	<b>battlecry:</b>_the_next_spell_you_cast_this_turn_costs_health_instead_of_mana.	0	7	0	0	0	og_121	warlock	0	0	0	7	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	cho'gall	james_ryman	0	0	legendary		0	1	0
399	0	brm	0	0	draw_2_cards._costs_(1)_less_for_each_minion_that_died_this_turn.	0	5	0	0	0	brm_001	paladin	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	solemn_vigil	jaime_jones	0	0	common		0	0	0
400	0	expert1	0	0	<b>battlecry:</b>_take_control_of_an_enemy_minion_that_has_2_or_less_attack.	0	6	0	0	0	ex1_091	priest	0	0	0	4	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	cabal_shadow_priest	chippy	0	0	epic		0	1	0
401	0	gvg	0	0		0	4	0	0	0	gvg_071	neutral	0	0	0	5	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	lost_tallstrider	benjamin_zhang	0	0	common	beast	0	0	0
402	0	tgt	0	0	deal_$2_damage_to_a_minion_and_the_minions_next_to_it.	0	3	0	0	0	at_056	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	powershot	jonboy_meyers	0	0	rare		0	0	0
403	0	core	0	0	<b>charge</b>	0	6	0	0	0	cs2_213	neutral	1	0	0	5	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	reckless_rocketeer	john_polidora	0	0	free		0	0	0
404	0	gvg	0	0	deal_$3-$6_damage._<b>overload:</b>_(1)	0	2	0	0	0	gvg_038	shaman	0	0	0		1	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	crackle	warren_mahy	0	0	common		0	0	0
405	0	og	0	0	replace_your_hero_power_and_warlock_cards_with_another_class's._the_cards_cost_(1)_less.	0	2	0	0	0	og_118	warlock	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	renounce_darkness	dan_scott	0	0	epic		0	0	0
406	0	core	0	0	<b>battlecry:</b>_summon_a_2/1_mechanical_dragonling.	0	4	0	0	0	ex1_025	neutral	0	0	0	2	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	dragonling_mechanic	warren_mahy	0	0	common		0	1	0
407	0	loe	0	0	at_the_end_of_your_turn,_summon_a_1/1_scarab_with_<b>taunt</b>.	0	7	0	0	0	loe_009	warrior	0	0	0	7	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	obsidian_destroyer	anton_zemskov	0	0	common		0	0	0
408	0	expert1	0	0	whenever_you_cast_a_spell,_draw_a_card.	0	6	0	0	0	ex1_095	neutral	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	gadgetzan_auctioneer	matt_dixon	0	0	rare		0	0	0
409	0	og	0	0	<b>battlecry:</b>_summon_a_1/1_ooze_with_<b>taunt</b>.	0	2	0	0	0	og_156	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	bilefin_tidehunter	james_ryman	0	0	common	murloc	0	1	0
410	0	core	0	0		0		0	0	0	hero_01	warrior	0	0	0		0	0	0	30	0	0	0	hero	0	True	0	0	0	0	0	0	garrosh_hellscream		0	0	free		0	0	0
411	0	og	0	0	summon_all_three_animal_companions.	0	8	0	0	0	og_211	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	call_of_the_wild	peter_stapleton	0	0	epic		0	0	0
412	0	expert1	0	0	summon_two_2/3_spirit_wolves_with_<b>taunt</b>._<b>overload:</b>_(2)	0	3	0	0	0	ex1_248	shaman	0	0	0		2	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	feral_spirit	clint_langley	0	0	rare		0	0	0
413	0	gvg	0	0	<b>choose_one_-</b>_summon_5_wisps;_or_give_a_minion_+5/+5_and_<b>taunt</b>.	0	6	0	0	0	gvg_041	druid	0	1	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	dark_wispers	trent_kaniuga	0	0	epic		0	0	0
414	0	og	0	0	<b>taunt</b>	0	7	0	0	0	og_153	neutral	0	0	0	6	0	0	0	8	0	0	0	minion	0	True	1	0	0	0	0	0	bog_creeper	matt_dixon	0	0	common		0	0	0
415	0	expert1	0	0	at_the_start_of_your_turn,_swap_this_minion_with_a_random_one_in_your_hand.	0	3	0	0	0	ex1_006	neutral	0	0	0	0	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	alarm-o-bot	sean_oâ€™daniels	0	0	rare	mechanical	0	0	0
416	0	gvg	0	0	deal_$3_damage_to_a_minion_and_the_enemy_hero.	0	5	0	0	0	gvg_073	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	cobra_shot	howard_lyon	0	0	common		0	0	0
417	0	core	0	0	deal_$2_damage_to_two_random_enemy_minions.	0	2	0	0	0	cs2_114	warrior	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	cleave	phroilan_gardner	0	0	common		0	0	0
418	0	expert1	0	0	<b>battlecry:</b>_set_a_hero's_remaining_health_to_15.	0	9	0	0	0	ex1_561	neutral	0	0	0	8	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	alexstrasza	raymond_swanland	0	0	legendary	dragon	0	1	0
419	0	naxx	0	0	at_the_start_of_your_turn,_restore_this_minion_to_full_health.	0	3	0	0	0	fp1_027	neutral	0	0	0	1	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	stoneskin_gargoyle	matt_smith	0	0	common		0	0	0
420	0	tgt	0	0	"<b>taunt</b>
<b>deathrattle:</b>_if_you're_holding_a_dragon,_deal_3_damage_to_all_minions."	0	7	0	0	0	at_123	neutral	0	0	0	6	0	0	0	6	0	0	0	minion	0	True	1	0	0	1	0	0	chillmaw	raymond_swanland	0	0	legendary	dragon	0	0	0
421	0	tgt	0	0	"<b>stealth</b>
<b>divine_shield</b>"	0	3	1	0	0	at_095	neutral	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	1	0	silent_knight	esad_ribic	0	0	common		0	0	0
422	0	og	0	0	<b>battlecry:</b>_equip_a_random_weapon.	0	7	0	0	0	og_220	warrior	0	0	0	6	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	malkorok	e._guiton_&_nutchapol_	0	0	legendary		0	1	0
423	0	expert1	0	0	deal_$2_damage_to_2_random_enemy_minions._<b>overload:</b>_(2)	0	1	0	0	0	ex1_251	shaman	0	0	0		2	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	forked_lightning	ralph_horsley	0	0	common		0	0	0
424	0	expert1	0	0	<b>secret:</b>_after_your_opponent_plays_a_minion,_deal_$4_damage_to_it.	0	2	0	0	0	ex1_609	hunter	0	0	0		0	1	0		0	0	0	spell	0	True	0	0	0	0	0	0	snipe	lorenzo_minaca	0	0	common		0	0	0
425	0	gvg	0	0	adjacent_minions_can't_be_targeted_by_spells_or_hero_powers.	0	4	0	0	0	gvg_122	mage	0	0	0	2	0	0	0	5	0	0	0	minion	1	True	0	0	0	0	0	0	wee_spellstopper	jonboy_meyers	0	0	epic		0	0	0
426	0	expert1	0	0	<b>battlecry:</b>_give_your_opponent_2_bananas.	0	3	0	0	0	ex1_014	neutral	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	king_mukla	sunny_gho	0	0	legendary	beast	0	1	0
427	0	expert1	0	0	<b>choose_one_-</b>_<b>charge</b>;_or_+2_health_and_<b>taunt</b>.	0	5	0	0	0	ex1_165	druid	0	1	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	druid_of_the_claw	luca_zontini	0	0	common		0	0	0
428	0	loe	0	0	"deal_$3_damage_to_all_minions.
shuffle_this_card_into_your_opponent's_deck."	0	5	0	0	0	loe_111	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	excavated_evil	raymond_swanland	0	0	rare		0	0	0
429	0	gvg	0	0	<b>battlecry</b>:_summon_two_1/1_boom_bots._<i>warning:_bots_may_explode.</i>	0	7	0	0	0	gvg_110	neutral	0	0	0	7	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	dr._boom	alex_garner	0	0	legendary		0	1	0
